Read data time:  0.126613
Learn transition time:  1.396166
Generate graph time:  0.385148
End-to-end Time:  1.907926
1287 58 1083926151
1287 58 1083926339
1287 1342 1084016446
1287 1092 1084016922
1287 948 1084017204
1538 948 1084017360
1275 897 1098071931
897 1275 1098072157
1876 897 1098073211
897 1876 1098073225
863 1378 1084818215
1378 863 1084818640
224 863 1084819171
863 224 1084819277
863 1378 1084891988
25 772 1084018325
25 772 1085728875
25 772 1085729106
25 1222 1085729405
25 775 1085729968
1660 190 1085258419
1660 190 1085432767
1660 190 1085433110
1660 190 1085433143
1660 190 1085433289
1568 1415 1088790188
1568 1415 1088790237
1568 1415 1088790249
1568 1415 1088790269
785 921 1084017230
785 921 1084017317
785 921 1084017449
785 1792 1084017705
1630 1373 1085912264
1630 1373 1085912365
377 1840 1084016726
377 984 1084017896
377 466 1084018319
466 377 1084019169
377 1840 1084017483
1378 1840 1084017916
1378 118 1084018056
118 1378 1084018874
190 531 1083284481
190 1028 1083285250
190 676 1083285446
190 1393 1083285466
190 531 1084379969
531 190 1084380272
531 1130 1084380534
531 190 1084380582
271 1392 1084016679
271 1392 1084017008
1277 507 1084016129
1277 507 1084016516
507 1277 1084017373
1277 507 1084017925
507 1277 1084018006
1277 507 1084016883
1277 507 1084017060
1277 1680 1084017370
48 1680 1084018896
1277 507 1084021095
1277 609 1084021330
1476 664 1085307095
664 1476 1085307472
1476 664 1085308476
1476 664 1088445106
1476 723 1088445391
1874 1066 1084016087
1374 729 1083919641
1460 729 1083919992
1355 729 1083923707
1355 606 1083923884
233 1874 1084179061
877 1026 1085475974
877 1026 1085476148
1037 1026 1085476471
1026 1037 1085477025
877 1026 1085476281
1026 877 1085476430
877 1026 1085476788
1026 877 1085476915
877 1026 1085640514
877 1026 1085649252
1026 877 1085649454
877 1026 1085650496
1415 877 1085650571
877 1026 1085701522
877 1026 1085702636
1026 877 1085702740
1026 877 1085702880
877 1026 1086585250
877 1713 1086585808
877 1415 1086585828
877 1026 1086659961
877 1026 1086731034
877 1026 1086779261
1348 1026 1086779473
955 1348 1086780178
1026 1348 1086780260
1818 537 1084015265
841 1818 1084015436
841 1651 1084015618
1651 793 1084015647
1287 681 1084014988
681 1287 1084015548
599 111 1084014809
1510 1335 1084772228
1146 1510 1084773384
1510 1335 1084906197
1510 796 1084906363
1510 1715 1084906562
1715 664 1084906562
1510 1335 1084916393
1664 1510 1084916462
848 1510 1084916765
1164 848 1084917265
1510 1335 1084916947
1335 1510 1084917183
1510 1335 1084917246
1335 1510 1084917794
1510 1335 1085088457
1335 1510 1085088566
1335 1510 1085088787
1510 1335 1085088817
1510 1335 1085120527
1510 1335 1085121480
1510 1335 1085121514
1510 545 1085121989
527 545 1085122303
1510 1335 1085179512
1510 185 1085179650
1883 185 1085179714
1510 796 1085179762
1510 1335 1085201742
1510 1335 1085202116
1510 1179 1085202229
1510 1335 1085378790
1146 1510 1085379258
1510 1335 1085379322
1510 1700 1085379647
61 1335 1085383606
1271 1335 1085383929
1510 1335 1085427069
1510 1189 1085427331
1510 1189 1085427619
1108 1510 1085427815
1510 1335 1085427787
1664 1510 1085428121
1335 1510 1085428475
1510 1335 1085428895
1510 1335 1085465525
1510 1335 1085465631
1510 1335 1085465725
1510 1335 1085466140
1510 1335 1085466181
1510 1335 1085466788
1189 1510 1085467594
1510 1189 1085467760
1189 1510 1085467772
1510 1335 1085639551
1510 1335 1085639671
1510 1335 1085639956
1335 1510 1085640290
1510 1335 1085640247
545 1510 1085640258
545 1510 1085640836
1515 545 1085640875
1510 1335 1085678030
61 1335 1085679098
61 1335 1085679294
61 1841 1085679520
1510 1335 1085688188
1335 1088 1085688868
57 1088 1085688899
1335 1088 1085689372
1510 1335 1085691006
1510 1335 1085699884
1335 1510 1085700532
1510 1715 1085700662
1510 1335 1085700427
1335 1510 1085701169
1335 1510 1085701465
1510 1335 1085701697
1510 1335 1086643871
1510 1179 1086644031
1664 1510 1086644309
1664 1510 1086644530
1510 1335 1086815260
783 1335 1086816631
1335 783 1086816823
1335 1088 1086817142
1685 700 1088829503
538 700 1088830250
700 1685 1088830823
1685 700 1088829918
92 1146 1084809643
92 367 1084809894
357 691 1083619312
357 691 1083619321
357 691 1083694959
1083 353 1084415940
1053 938 1084411197
1053 938 1084412741
424 1053 1084413418
834 424 1084414433
91 1303 1083662635
1303 763 1083662670
763 1656 1083662762
1303 91 1083662772
1593 1114 1084013646
1593 1604 1084013843
624 1604 1084015197
1434 1604 1084015423
1361 405 1084153022
1361 950 1084153043
1168 950 1084153395
353 1168 1084154241
1679 1493 1090386241
1679 1493 1090386276
1493 1679 1090386439
1679 1493 1090386597
1679 1493 1090483347
1286 1493 1090483505
1679 1493 1090544277
1679 1493 1090544294
1679 1493 1090544665
1679 1493 1090545073
1679 1493 1090629679
1493 1894 1090629963
1493 1679 1090630032
1679 1493 1090630113
1679 1493 1090657395
1679 1319 1090657451
1679 1319 1090657953
1493 1679 1090658762
1679 1493 1090818642
1679 1493 1090911926
1679 1493 1090911932
1679 1493 1090912284
1679 1493 1091593447
1679 1493 1091855998
1679 1493 1091916882
61 1046 1084013628
1046 61 1084014538
1046 159 1084014647
1046 664 1084015433
1096 807 1085262182
807 1096 1085263829
1500 841 1084777691
749 925 1084013261
807 925 1084014343
1401 1649 1085992056
1837 1649 1085992838
1401 1649 1085992982
1401 1649 1085993265
1260 156 1084663203
972 1354 1084012463
1354 972 1084012644
1354 972 1084012916
972 1354 1084012935
1794 1215 1083858037
1794 1415 1083858091
727 1587 1084017976
194 727 1084018018
727 194 1084018492
157 194 1084020522
727 1587 1084621820
1476 1686 1084011790
1476 1686 1084011841
1686 1476 1084012273
1769 1686 1084015053
875 252 1084615126
466 145 1084011417
466 673 1084011552
673 1613 1084011578
145 466 1084011599
1286 676 1084011363
1286 676 1084332366
1286 1493 1084332900
1286 1493 1084333327
1286 1493 1084334233
1330 1745 1085530119
529 1536 1084697458
641 984 1083632370
641 984 1083656424
726 641 1083657149
726 981 1083657241
726 1540 1083657448
119 57 1084697275
1284 824 1084011188
877 1507 1084010533
877 1507 1084012386
877 283 1084012609
757 283 1084014020
877 1507 1085115771
1507 1259 1085116636
877 1507 1085116723
1507 877 1085116938
574 1673 1084010101
803 574 1084011103
574 803 1084011813
574 1673 1084010324
574 1673 1084010555
574 1673 1084010821
574 1673 1084011111
574 1673 1084011546
1673 574 1084013045
574 1673 1084013136
1673 574 1084013188
574 1673 1084012006
574 1673 1084012037
574 1673 1084012159
574 1673 1084012164
574 1673 1084012274
574 803 1084012484
574 1673 1084427544
168 574 1084429920
1437 609 1085501942
527 609 1085502499
609 1437 1085502552
609 527 1085502565
1882 1581 1084009429
1581 1882 1084009799
1882 1581 1084010169
1581 1882 1084010500
777 61 1084577589
1301 61 1084577747
61 1301 1084578012
61 1301 1084578080
901 151 1082882856
151 901 1082883244
901 151 1082969638
901 151 1082970265
405 1187 1084068984
383 1462 1084434829
377 298 1083265696
357 1416 1088811994
357 1416 1088812193
357 1416 1088812295
357 1416 1088812663
25 137 1084011239
25 137 1084013111
744 25 1084013756
25 744 1084013990
650 405 1084774829
650 405 1084947801
650 405 1084947814
650 405 1084948155
1841 405 1084949418
650 405 1085557619
650 405 1085558253
405 1187 1085558381
1156 664 1085775438
664 1156 1085775474
1156 664 1085775854
1156 664 1085775932
1322 273 1084008055
862 1665 1084337802
1389 1259 1085565746
1389 1259 1085566272
1000 1389 1085566291
1389 1259 1085566888
1389 1587 1085567191
1389 1587 1085567446
1259 1389 1085567678
1389 1259 1085567685
1389 621 1085567808
1389 1587 1085568524
1389 1587 1085569043
1389 1259 1085569009
25 462 1093763382
462 25 1093763452
215 1423 1087236061
215 1423 1087236284
1423 457 1087236852
457 902 1087237820
1259 1567 1084008012
1259 1567 1084008184
1567 1259 1084009570
1217 1567 1084011181
1445 720 1091562394
720 1445 1091563230
1445 720 1091563391
265 1013 1085038108
265 1013 1085038437
265 1013 1085038474
265 862 1085038657
265 1013 1085077398
265 1407 1085077572
265 1013 1085077575
1407 265 1085077726
265 1013 1085086182
265 1013 1085086391
265 1696 1085086555
1013 265 1085087292
1013 265 1085087415
265 1013 1085334060
265 1013 1085334247
265 1013 1085729330
185 665 1084007823
185 949 1084008553
1319 185 1084009848
1319 495 1084009958
185 665 1084701248
185 1230 1084701258
151 1230 1084701444
1230 151 1084702548
185 665 1084944072
185 665 1084944889
803 185 1084944983
665 1893 1084945503
528 1841 1084006925
1841 528 1084008044
1841 544 1084008816
831 544 1084010456
528 1841 1087093019
1564 1841 1087093170
1564 1755 1087093218
1755 1564 1087093267
538 1317 1084006793
1534 114 1082920909
1534 114 1082921352
1534 449 1082921512
161 114 1082921609
1110 49 1083613110
1110 1342 1083613243
1110 1342 1083613384
346 1210 1083059733
1245 346 1083059820
1245 1766 1083060206
1171 1245 1083060350
346 1210 1083060124
1210 346 1083060380
346 1210 1083060921
346 1837 1083061681
346 1210 1083060276
1837 346 1083061792
778 1837 1083061808
778 1837 1083062163
346 1210 1083060540
1367 346 1083060805
1367 920 1083061011
346 1367 1083061816
346 1210 1083919254
1210 346 1083920267
346 1210 1083920756
1718 414 1084006774
1718 414 1084006875
414 1718 1084007277
1718 414 1084007082
527 1488 1084293723
1760 1488 1084293995
1760 1488 1084294129
507 1760 1084294920
183 1236 1089351212
183 1088 1089351331
57 1088 1089352048
57 1088 1089352292
183 1236 1089467510
757 183 1089467753
757 156 1089468155
414 156 1089468211
867 1713 1085604966
867 1530 1085605142
867 1530 1085605373
867 1530 1085606519
1665 157 1084005226
1665 157 1084005307
1665 157 1084005571
1665 157 1084006221
1665 157 1084177590
1665 157 1084177778
330 201 1084401294
201 330 1084401633
330 201 1084401893
201 330 1084402209
330 201 1084429792
330 201 1084553920
330 201 1084554865
201 330 1084555475
330 201 1084555478
330 201 1084571310
201 330 1084571316
330 201 1084571351
201 330 1084571493
437 916 1086821676
437 998 1086821676
437 644 1086821711
437 185 1086821999
1498 757 1085041509
1498 775 1085041806
20 1303 1084004145
20 1303 1085215264
20 1303 1085297100
20 1303 1085632118
25 1303 1085633724
25 775 1085633738
25 775 1085634232
20 1303 1085632424
20 649 1085632626
20 1303 1085632632
20 1303 1085632776
119 1678 1083571167
1071 119 1083571609
1071 119 1083571762
1678 119 1083571990
1164 398 1083059728
1164 398 1083060044
398 1164 1083060599
398 775 1083060646
1790 1188 1084001500
226 1790 1084003570
1188 1790 1084004464
226 1344 1084004758
270 664 1084001105
664 270 1084001565
270 664 1084001728
270 664 1084002158
757 1114 1084000824
1610 1675 1083664283
1610 1598 1083664337
1610 1675 1083751583
486 1675 1083751757
1610 1526 1083752104
1675 486 1083752214
1610 1675 1084062296
1610 1675 1084079968
1610 1675 1084080343
1610 1675 1084080970
1610 622 1084081342
1610 1675 1084081588
1610 1675 1084080560
1610 1675 1084080973
1610 1675 1084081235
1610 1675 1084081367
1675 1610 1084081417
1610 1675 1084081448
1675 1610 1084082316
1610 1675 1084082213
1610 1675 1084082956
1610 1354 1084084219
405 1230 1084407872
1230 405 1084409176
1114 348 1083999327
1114 348 1084000932
1429 1114 1084003618
1429 1114 1084003703
1114 348 1084006054
1114 185 1084006293
1114 1725 1084006452
1114 1725 1084006658
760 1779 1084921728
760 1779 1084922057
760 1493 1084922065
879 760 1084922568
205 1401 1083998993
205 1401 1083999563
1401 205 1083999767
205 1401 1083999775
720 980 1084780766
1623 1288 1083745526
294 1623 1083745944
1623 1288 1083746275
1623 1288 1083746727
1288 1623 1083747771
1623 1288 1083747954
1623 1288 1083747435
1623 1288 1083747630
1623 1288 1083748340
1623 1288 1083748348
1623 1288 1083747826
1623 1288 1083749293
1288 15 1083749842
1288 15 1083750164
1623 1288 1083748318
1623 1288 1083748434
1623 1288 1083748518
294 1623 1083748530
1623 1288 1083748940
1623 1288 1083749478
1623 1288 1083751202
1623 1288 1083751394
1623 1288 1083751425
1623 1288 1083751522
1623 1288 1083751786
1623 1288 1083752436
753 1713 1083998755
62 1713 1084000328
161 62 1084000917
753 177 1084001767
252 173 1084150560
190 1425 1083998531
190 1425 1084092650
1425 190 1084094133
190 1425 1084095477
190 1028 1084096206
1619 1686 1084385084
1769 1686 1084386310
1686 1769 1084386642
1686 1769 1084386710
1686 835 1083666385
1124 1315 1086283177
1124 1315 1086312466
1124 1315 1086327406
1124 522 1086327877
1124 741 1086328149
741 156 1086328220
1124 1315 1086360510
1463 1315 1086360854
604 770 1086041135
857 604 1086041271
604 1336 1086041806
604 1336 1086041848
723 1382 1086724792
1382 723 1086725966
723 751 1083997540
776 1121 1083997181
776 1121 1084547070
776 1121 1084547709
776 1121 1084548164
776 1121 1084548507
776 1121 1084588861
247 776 1084589199
247 955 1084589358
955 247 1084590305
776 1121 1085584333
1558 255 1083996593
1558 594 1083996707
1558 594 1083996993
1558 594 1083997801
23 1415 1084866631
666 23 1084866838
23 666 1084867727
23 666 1084867958
890 85 1083374740
890 85 1084461243
406 890 1084461390
890 406 1084461598
890 85 1084461627
1734 841 1083994406
1734 1073 1083994579
1112 841 1083994701
841 287 1083994755
287 229 1088746148
229 287 1088749204
287 229 1088749453
229 287 1088750311
287 229 1088807873
287 599 1088808815
287 841 1088809031
287 599 1088809062
287 229 1094259678
287 1495 1094259853
1319 287 1094260124
287 1319 1094260705
287 229 1094328646
287 1495 1094329566
229 287 1094329608
1495 826 1094329632
1493 745 1084989550
1493 745 1085117607
745 1493 1085119431
1493 745 1085119802
229 745 1085120655
256 1274 1084016776
1164 599 1084551253
1260 401 1083993679
401 1260 1083994801
1260 401 1083995606
1260 401 1084129962
1260 156 1084130208
1531 998 1084575551
535 1380 1084008724
818 1380 1084009004
720 1380 1084009117
344 818 1084012516
1235 533 1084599797
1221 597 1085595128
1221 1493 1085595209
1221 1324 1085595221
745 757 1092734167
775 224 1083297990
1170 1234 1082602619
1170 1234 1082791358
1158 1170 1082792926
1234 1170 1082792929
1158 215 1082793499
1170 1234 1082792059
1234 1170 1082792089
1170 1234 1082792314
1234 1170 1082792443
1170 1234 1082792614
1170 1234 1082792871
1170 1234 1082793068
1170 1234 1082793787
1234 1170 1082794479
1234 17 1082795130
1583 1234 1082795524
841 676 1096864677
841 458 1096864893
1112 841 1096866891
1259 275 1084295010
1841 1016 1086252233
1841 1016 1086253841
1841 1016 1086254167
1841 544 1086254260
1893 403 1089677400
1893 1758 1089678039
522 741 1083990962
522 1466 1083991113
1466 522 1083991135
522 1466 1083991982
713 521 1082889202
521 713 1082889246
897 713 1082889846
897 1023 1082890090
1743 573 1084603437
573 169 1084603597
573 1743 1084603611
1743 573 1084603677
1568 858 1084174871
226 1255 1089678450
226 1403 1089678481
226 1403 1089678724
226 597 1089678873
226 1255 1089705228
226 597 1089705239
546 226 1089707361
625 546 1089707500
510 955 1082768258
510 1287 1082768264
955 858 1082769452
275 955 1082770103
510 955 1082768616
955 510 1082769099
510 955 1082770062
955 510 1082770113
510 955 1083018602
510 1287 1083018715
510 1287 1083018957
955 510 1083019206
510 955 1083229120
684 955 1083229242
162 1402 1084090477
162 1402 1086706330
162 255 1086706514
162 1402 1086730904
162 1721 1086731233
162 255 1086731492
162 1721 1086732040
1287 1540 1084134748
201 1361 1083989630
1816 1082 1083030013
1816 1082 1083030590
1816 1082 1084332754
1816 1082 1084332788
1816 1082 1084571029
1816 1082 1084691991
1816 1082 1084774271
1816 1285 1084774561
716 1816 1084775583
1285 1816 1084776076
1816 1082 1085120316
1816 1082 1085211690
1816 1285 1085212022
716 1816 1085212126
1816 1082 1085291742
1816 1082 1085291933
1082 1816 1085292587
1816 1082 1085292633
1816 1082 1086148286
1816 1285 1086148593
1816 1285 1086148723
1816 1082 1086148959
1816 1082 1086229392
1816 1082 1086589803
1816 1285 1086589881
1816 1285 1086589938
1285 1816 1086590482
1816 1082 1086843137
716 1816 1086843572
716 1816 1086843729
197 1082 1086843754
1816 1082 1088572144
1816 1082 1089098805
1816 1082 1091506199
1285 1816 1091506746
1226 1082 1091507185
1226 1082 1091508049
1108 931 1083989126
1108 844 1083989323
1108 844 1083989394
1108 962 1083989524
923 1488 1083224686
1488 923 1083225416
1488 923 1083225660
1287 1488 1083226131
923 1488 1083230929
923 1200 1083231175
923 108 1083231414
103 923 1083231500
318 1713 1087172654
318 1713 1087173129
318 1713 1087173561
318 1354 1087173911
318 1713 1087194412
911 318 1087194459
318 911 1087194574
1713 318 1087194669
361 1199 1082864976
361 1199 1082865238
783 734 1084262849
783 28 1084262992
28 783 1084263195
56 783 1084264408
783 734 1084410493
466 722 1083988727
466 722 1084001618
799 466 1084002158
466 799 1084002239
799 1093 1084002320
698 1259 1084159401
1259 698 1084159731
1259 698 1084159829
1504 698 1084160573
698 1259 1084261710
1259 698 1084262231
698 1259 1084298141
698 1259 1084306211
1259 698 1084306301
1259 747 1084307056
698 1259 1084307698
698 1259 1084354588
698 1259 1084355321
698 1259 1084387673
414 698 1084387815
414 1087 1084387865
414 1087 1084387974
698 1259 1084414069
698 1259 1084527680
1259 698 1084528130
1259 698 1084528792
1259 698 1084528974
698 1259 1084821208
698 528 1084821522
428 1259 1084822462
428 993 1084823109
698 1259 1084853604
698 1259 1084911792
1259 698 1084912234
1259 1286 1084913038
1259 1507 1084913463
698 1259 1084996054
1259 698 1084996202
704 1259 1084996417
704 1259 1084996636
698 1259 1085165331
698 1259 1086253978
698 1259 1086375766
1259 698 1086379035
428 1259 1086379244
185 727 1088816077
185 727 1089104443
1423 384 1083841964
1423 384 1083842101
713 1466 1084647858
713 1488 1084647964
713 1466 1084664163
1466 713 1084664484
713 1466 1084665177
1466 713 1084665227
713 1466 1084744176
713 1466 1084744287
1466 713 1084744723
1466 522 1084745706
713 1466 1084834597
1028 713 1084834838
1466 713 1084834960
532 1466 1084836333
1827 287 1085105727
287 1827 1085106012
1827 287 1085106299
287 1827 1085107472
612 1626 1084327742
713 507 1083987721
247 507 1083987753
247 507 1083987831
247 1001 1083988296
713 507 1083988240
1049 507 1083989662
1049 507 1083989685
1049 507 1083990453
713 507 1084554418
713 507 1086344225
1225 18 1082450243
957 1389 1083987679
1389 957 1083987860
957 1389 1083988038
1389 957 1083988099
919 543 1086036118
543 803 1086036625
543 919 1086036773
919 543 1086038344
423 647 1084185020
423 647 1085589717
423 647 1086381998
423 69 1086382213
423 647 1086498670
423 33 1086499439
423 33 1086499499
423 69 1086500172
1509 1287 1083984951
232 594 1085157921
837 971 1085260037
837 971 1085260395
1148 837 1085260408
837 971 1085260862
858 1286 1083982674
858 1286 1084132114
858 757 1084132520
858 1286 1084322340
858 1342 1084322659
858 10 1084322825
1241 858 1084323808
801 660 1083035238
801 660 1084351275
660 801 1084351319
660 76 1084351802
801 660 1084351912
997 1348 1084843090
842 1348 1084844082
25 997 1084844162
997 1348 1084848038
1215 1348 1084848182
997 599 1084848246
997 477 1084848403
284 580 1085985878
580 284 1085986100
284 580 1085986687
1088 1191 1083982350
1088 1104 1083982610
803 1261 1084397492
803 1509 1084397560
803 997 1084397824
1540 803 1084398867
803 1261 1084611622
1261 803 1084612738
574 803 1084612968
803 1261 1084613765
1214 1606 1085552565
1214 716 1085552886
716 1214 1085553008
716 1214 1085553483
1214 1606 1085554060
1606 1214 1085554911
1606 1214 1085555431
1606 664 1085555681
1240 1259 1083979988
345 1240 1083981123
345 1240 1083981433
345 1525 1083981447
1240 1259 1084854245
632 373 1083976812
373 632 1083976813
373 632 1083977622
373 632 1083977740
632 373 1083985541
632 373 1083986015
632 373 1084048525
632 348 1084049436
373 632 1084049757
949 1349 1083893202
949 1534 1083894810
949 1349 1083894984
949 777 1083895184
949 1349 1083912357
949 791 1083913019
949 791 1083913237
949 1349 1083913279
923 745 1086233199
574 1698 1085024893
1673 574 1085026117
136 1673 1085026340
1673 136 1085026624
574 1698 1085046095
700 1698 1085047498
1698 574 1085048142
1432 1698 1085048298
1707 565 1084168246
565 1707 1084168604
1707 565 1084169354
565 1707 1084169439
599 757 1085462094
599 287 1085462122
599 757 1085462334
757 599 1085463065
599 757 1089600543
757 599 1089601008
1877 757 1089601013
841 877 1084062667
1882 75 1085531651
481 1222 1086303020
481 1222 1086303176
481 1222 1086303590
1222 481 1086304462
1377 1272 1085613132
1377 1272 1085631319
1377 1272 1085631841
1470 439 1083974085
1820 439 1083974204
1820 439 1083974318
1470 439 1083974319
1255 1846 1095450941
1255 1846 1095451011
1255 1846 1095452546
1846 1255 1095452700
676 510 1083973412
676 510 1083973771
1681 1546 1083892325
1681 1546 1083892472
1681 1546 1083892632
1681 1279 1083892658
1681 1546 1083965449
1627 1124 1084446106
1627 700 1085428140
1627 700 1085428287
1627 185 1085428471
1627 145 1085428495
1534 1354 1083972962
1354 1534 1083973777
1534 1354 1083974014
1534 414 1083974081
1883 1665 1087120820
1883 1121 1087120822
1883 57 1087121237
1883 180 1087121512
528 1498 1083972478
528 698 1083972533
698 1259 1083973139
698 528 1083973171
528 1498 1084179583
1498 528 1084179829
39 1498 1084180185
528 1498 1084180188
528 1498 1084185927
1498 528 1084186982
528 1498 1084187017
353 1498 1084187488
528 1498 1084261187
528 1498 1084261283
268 273 1083971348
273 268 1083973201
268 273 1083973205
273 268 1083973451
556 1841 1084343579
1841 556 1084344854
1847 1841 1084345091
556 1841 1091313122
1298 1841 1091313990
1298 1841 1091313996
1298 1841 1091314346
406 1348 1083903688
406 1348 1083977841
1754 1245 1084181063
423 597 1083970758
597 423 1083970768
423 597 1084079604
1697 423 1084080030
1697 423 1084080180
423 1697 1084080717
185 664 1083970339
185 664 1083970652
185 185 1083970747
185 119 1083970804
185 664 1084174217
185 664 1084257444
185 119 1084257877
119 185 1084258397
185 664 1084314408
185 1319 1084314628
185 508 1084314873
185 1348 1084314991
511 1409 1083896816
1152 1409 1083897144
958 877 1087265727
877 1026 1087265996
877 958 1087266023
1026 877 1087266274
1540 135 1083985861
1540 135 1084009708
1540 135 1084009896
726 1540 1084012203
1837 726 1084013358
726 1837 1084014695
1304 1874 1084096789
984 1874 1084097625
1415 501 1083970113
1512 1561 1084301520
1561 1512 1084302736
298 1561 1084302974
1512 1561 1084303202
1665 1437 1083968602
1665 1437 1083968617
409 1437 1083969232
1437 409 1083969303
1665 1437 1083973116
1156 1665 1083974565
1665 421 1083975084
1156 406 1083975122
1665 1437 1083973608
1665 70 1083973848
550 70 1083974195
70 1104 1083974363
663 897 1086847644
663 897 1086847979
897 663 1086848183
897 663 1086848693
897 663 1086848795
663 897 1087098739
897 663 1087099431
1437 52 1084169933
1437 970 1084170840
1437 970 1084171076
1437 1073 1084171487
1335 1711 1084015984
1335 1711 1084053501
1335 1711 1084053518
1711 1335 1084053948
1711 133 1084054077
1164 1287 1083968336
1164 1279 1083968684
1287 1164 1083970150
1164 1287 1083971920
259 842 1085562996
259 842 1085617355
842 259 1085617603
925 842 1085618048
925 807 1085618206
330 1138 1083968320
241 1558 1084267071
1164 283 1083968171
757 283 1083968295
757 283 1083968406
757 1877 1083968502
1608 367 1083774592
1242 268 1083966963
1857 1242 1083967480
1857 1242 1083967664
972 1857 1083967975
1188 1028 1085555951
757 1874 1084309655
757 1794 1084310197
539 757 1084310676
1874 757 1084310938
757 1874 1084408218
757 1874 1084408339
406 1863 1083966094
406 1188 1083966368
1529 1188 1083966644
406 1863 1084000964
406 890 1084001810
406 890 1084002718
406 1268 1084002801
406 1863 1084015886
406 1863 1084016032
406 1863 1084016180
406 1863 1084016301
1074 574 1083935746
1074 574 1083936560
574 1074 1083936693
1074 574 1083936851
1074 574 1084048350
1074 574 1084048916
574 1074 1084049023
1074 574 1084049143
1089 1604 1083965878
923 902 1084039889
902 923 1084040555
923 902 1084041308
902 923 1084041487
1443 515 1083965638
385 354 1083964662
1894 61 1083963804
662 61 1083964523
61 662 1083964750
662 522 1083965018
1110 1234 1083962219
1110 1452 1083962817
1110 1234 1083962896
1110 1234 1084008423
1110 1222 1084008943
1110 1234 1084009061
25 1222 1084009253
1684 1874 1083961860
1874 1684 1083962106
1684 1874 1083962172
52 1434 1086237634
405 162 1092700322
405 1222 1092700996
1222 405 1092701329
162 405 1092701758
1711 423 1090451204
1711 133 1090451211
1711 133 1090451598
1711 538 1090451765
505 33 1090154047
505 33 1090154259
505 33 1090154313
505 33 1090155097
1847 1289 1083652213
538 1847 1083652590
1847 1289 1083705935
1847 1289 1083734639
1847 1289 1083735016
1847 1289 1083736093
1289 1847 1083736121
1847 1289 1083750643
1847 1818 1083750783
1847 1289 1083750981
1847 1732 1083751153
1847 1289 1083834531
11 792 1083961586
792 348 1083962119
792 11 1083962280
348 792 1083962557
173 1774 1085629869
811 1774 1085630666
811 1774 1085630700
173 436 1085632127
1529 1816 1085431542
1529 1846 1085431725
1529 1188 1085431969
1529 1188 1085432018
1529 1816 1085446038
1529 1816 1085446217
1529 1420 1085446509
1529 1816 1085459829
1529 25 1085460004
1529 1188 1085460264
509 25 1085460451
353 869 1087207894
353 869 1087208011
1371 399 1084143779
405 399 1085391595
702 399 1085391717
778 399 1085392143
778 1332 1085392623
1745 1798 1083960823
1745 1798 1085161127
1745 1798 1086730960
1745 1515 1086731215
1745 1798 1086731293
1798 327 1086733076
423 1737 1084531908
423 110 1084531928
423 1737 1084569186
423 1737 1084569526
423 33 1084569881
423 1122 1084569898
423 1737 1084570196
1737 423 1084571500
423 1737 1084571619
423 1122 1084571672
423 1737 1085092400
423 647 1085092679
841 1317 1084392514
841 1317 1084418009
1317 1572 1084418716
176 1317 1084419051
472 176 1084419311
841 1317 1084916973
1317 1572 1084917075
1317 902 1084917885
902 1317 1084918109
841 1317 1084935478
538 1317 1084935523
1317 538 1084935866
538 1317 1084935866
841 1317 1085079308
1317 176 1085079309
1766 1588 1084066391
1766 1588 1084066445
1766 1245 1084066468
1766 40 1084066574
1874 441 1083959404
1402 605 1084264686
1402 1422 1084264710
1402 605 1084265612
1402 33 1084265675
1402 605 1084774903
1402 33 1084775104
33 423 1084775299
1402 605 1084775500
57 693 1086245254
57 618 1086245518
119 57 1086247088
57 693 1087235204
693 57 1087237274
57 693 1087237882
693 57 1087238487
1725 980 1083958185
980 1725 1083959514
423 1332 1085036536
423 159 1085037193
423 1332 1085037216
423 1286 1085037280
423 1332 1085299437
423 1122 1085300163
423 1286 1085300177
1878 1286 1085302320
136 1666 1085353916
1666 136 1085355558
1666 136 1085355619
136 1666 1085355928
285 1452 1084435120
1540 1108 1083958016
1108 18 1083958276
18 464 1083958463
18 1108 1083958484
1540 1108 1088826555
1108 1027 1088828557
1108 962 1088828598
1540 803 1088830267
1540 1108 1089134984
955 1014 1085633385
955 1394 1085633903
185 1394 1085635265
955 1686 1085635469
955 1014 1086073986
110 901 1083956819
110 901 1083979443
1841 539 1086936058
539 1841 1086936947
1841 539 1086937780
539 1841 1086938162
1841 539 1086936344
87 1841 1086936688
1841 539 1086936497
1841 539 1086937041
1841 539 1086937476
126 539 1086940384
1841 539 1086936661
1841 539 1086936905
1841 539 1086937124
539 1841 1086937341
539 1841 1086937347
1841 539 1086937076
126 539 1086937515
126 1841 1086937546
1841 126 1086937557
1841 539 1086937307
1841 539 1086981490
1841 539 1087039767
539 1841 1087041640
1564 1841 1087041763
1564 1710 1087041915
570 270 1083954222
570 270 1083954645
570 270 1083954680
570 270 1083954752
312 1099 1088737363
312 1099 1088737387
1713 312 1088739282
1713 185 1088739288
312 1099 1091703076
1713 312 1091703906
312 1713 1091704049
1713 312 1091704117
312 1099 1092036073
61 1099 1092037174
61 1099 1092037751
312 1099 1092039479
512 49 1083953979
512 49 1083954209
512 1122 1083954852
512 1122 1083954901
997 1500 1084330161
997 997 1084330790
1500 997 1084330959
997 997 1084331727
1715 35 1085386513
35 1715 1085386924
1104 1774 1084288199
23 1476 1083953872
377 414 1085988638
1718 414 1085988843
1718 353 1085988871
1718 414 1085989885
