Read data time:  0.130636
Learn transition time:  126.181836
Generate graph time:  0.346519
End-to-end Time:  126.658991
211 3271 4
4800 2373 10
4800 2373 10
838 1183 11
838 3459 11
2542 4769 12
488 2542 14
4184 4928 3
4184 4928 7
4184 944 7
3789 2841 3
3789 1348 5
229 3618 3
3618 2902 3
229 3618 6
229 1154 7
702 2002 10
2002 1129 10
702 2002 11
702 2002 12
3199 382 13
382 3894 15
3436 4439 12
4439 3978 12
3822 3056 13
3822 2440 13
1479 3671 3
1479 1093 4
2348 4376 3
2131 4376 4
1278 1193 10
1193 493 12
240 3065 2
240 3065 3
2347 4346 7
4521 4346 8
972 4170 13
1056 4170 14
4831 2031 5
4831 1741 6
2328 550 7
2328 4832 8
1150 3311 13
3311 3222 15
1690 3893 7
841 4150 7
787 2703 5
3089 787 6
787 2703 8
4199 2398 14
1746 2398 14
3491 3986 7
3491 3986 8
2571 3110 14
2571 3110 14
2178 1057 11
1100 1057 11
1037 4774 6
1037 4774 6
488 3588 12
3588 2638 13
842 3102 3
842 3102 4
995 2618 14
995 3582 15
4219 3377 3
4219 3377 4
1879 3586 7
1879 3586 8
817 4429 12
817 4429 12
4990 4649 7
4991 4390 2
4991 4390 3
739 4401 3
739 1078 4
4984 565 6
565 95 7
4984 565 7
565 4984 7
4303 326 3
326 179 5
3836 457 13
3836 457 16
4851 507 3
844 69 6
69 383 6
4245 2976 3
4245 2976 4
86 1381 3
1370 86 3
2153 1534 12
1534 2153 12
1383 1151 1
1383 1151 5
1925 1383 5
1027 2583 8
2076 6 3
3511 4433 12
3836 4433 13
407 1412 0
407 1412 0
407 1412 1
1412 1519 2
3905 4507 8
4596 773 2
773 3712 3
3839 1885 13
1885 471 13
3839 1885 14
3839 1885 14
2416 1369 4
1369 2416 4
2886 851 9
851 2846 9
2886 851 12
2886 3995 12
2110 1473 7
725 2110 9
507 1630 3
507 1976 3
4667 1557 12
1557 4667 12
165 3003 7
3003 3261 7
3010 2501 3
10 3010 6
3010 2501 6
3010 2501 7
4566 4076 8
4076 2018 8
4861 1188 12
451 1188 12
1281 1339 13
1339 3170 18
191 229 7
191 229 8
1034 1188 9
1188 2745 9
3788 1802 9
2242 3788 9
3788 1802 13
2242 3788 13
2955 4667 3
2966 1988 7
1988 59 7
2966 1988 9
2966 1988 11
3271 3895 10
3271 3895 14
4732 3045 7
776 3045 10
4975 1196 3
4975 1196 5
4975 1196 5
1273 1196 5
2104 1498 3
2564 2104 3
720 4048 4
720 3177 4
2537 3578 9
2537 3578 11
3578 3251 11
3674 3944 5
3674 3944 5
3562 360 3
360 3562 3
3350 3054 2
3054 1971 2
3350 3054 5
3350 4395 6
3357 4600 13
715 1357 2
715 1357 4
1357 1992 4
4119 3955 4
3955 2489 6
1971 2260 3
1971 3975 3
720 3387 7
720 3387 9
3387 4620 11
3259 2652 9
3259 1807 9
392 3666 14
392 3087 14
1857 377 7
2247 1857 8
3013 4427 3
4799 3013 3
3013 4427 6
378 1868 8
1868 2961 8
378 1868 9
2602 1868 12
4748 3088 2
3088 3147 5
2323 2175 3
2752 2323 4
1424 832 12
1424 832 13
516 1589 13
516 1589 14
4372 4629 3
4629 1715 3
2189 4964 9
4964 1631 10
2189 4964 13
4964 1631 14
4990 3071 12
2012 4990 16
2129 2250 7
2250 1080 7
2129 2250 10
2129 2774 10
3542 845 3
845 3542 4
2832 2009 8
2832 2009 8
3019 4779 8
4779 2585 8
3107 4770 5
3107 4822 5
3107 4770 9
4770 309 9
3085 3173 6
3085 3173 7
918 22 5
735 22 6
918 22 6
2640 1334 14
1334 2640 16
2608 1349 4
2608 2511 4
2608 1349 5
1349 1520 5
1529 1364 3
1364 3708 3
1529 1364 7
1860 4852 7
3699 1860 7
3803 2130 13
3803 2130 13
3375 3261 9
2935 265 11
265 3567 11
4082 2841 3
2841 875 4
157 617 9
617 743 10
157 617 13
617 157 14
667 2183 3
667 3678 4
508 918 3
918 911 4
1875 4755 6
1634 4755 6
1875 4755 10
4755 2906 10
352 3490 13
3490 3955 14
4216 3540 12
1831 3540 12
59 5071 5
59 5071 6
59 5071 8
1988 59 8
2984 4564 9
1197 334 3
424 1197 4
1197 334 5
4713 1197 7
5062 2540 7
2540 2104 9
2318 344 14
4356 2318 14
4580 2503 13
4580 2503 14
1266 4080 3
4080 2172 3
1890 4571 8
1890 4571 10
4571 4034 11
1451 695 3
695 4214 3
4062 1531 4
4062 1531 6
3434 4944 8
3434 4944 8
2373 4752 4
2373 4752 7
2373 1725 8
4465 3648 12
4465 162 14
4465 3648 13
767 3648 13
515 2755 4
2755 2183 6
2626 543 12
3378 2626 12
61 2855 3
3583 61 4
4401 584 13
3231 4401 14
2661 4218 3
4218 14 3
3486 2222 6
3486 2222 7
3486 2222 7
4873 2417 8
4873 1413 10
2117 1657 10
1657 4805 10
2117 1657 13
2117 931 13
1579 468 3
468 4696 3
875 2144 2
875 3659 2
2234 4037 13
4037 4987 15
1066 4730 11
2548 4229 12
4229 1796 13
208 2457 3
387 208 3
208 2457 6
208 2457 6
3594 2562 5
3594 2562 5
2320 3935 12
3935 3141 17
2409 4168 0
2409 4168 3
3012 3774 6
3012 3375 8
1098 4714 7
4714 1158 7
4681 3095 9
3095 4681 9
4450 4 7
4665 4450 11
376 3805 3
3805 999 3
2149 4250 5
2149 4250 5
2149 4250 8
2248 4250 8
3159 2730 13
2730 312 13
3159 2730 14
3853 3159 14
2043 4254 5
125 2043 5
2043 4254 8
698 4254 8
408 2490 6
408 2490 6
408 2490 7
38 408 8
1692 1088 3
1088 2292 3
1692 1088 6
1116 488 6
1154 488 7
1818 1858 3
1818 1416 5
538 1254 3
1254 538 3
2026 2987 5
2987 1897 5
2026 2987 6
2026 2987 6
1659 4760 9
4760 15 10
1659 4760 13
120 4760 14
2200 69 8
2200 1847 8
1310 236 0
1310 236 0
1310 236 3
4735 4176 14
4197 4564 3
4564 28 3
3517 2360 14
194 3517 15
156 1947 3
156 3657 3
486 4948 13
4948 116 14
486 4948 14
4948 2279 15
1401 3555 11
1401 3555 13
1401 4851 14
2282 2248 3
842 2248 3
1424 3209 14
1134 1424 14
3275 3157 12
3275 3157 12
3275 3157 13
2651 3695 3
2315 3695 3
2651 3695 5
3695 1898 6
317 3355 13
3355 4831 13
2956 3451 7
2682 2956 7
3681 2147 10
3681 2147 10
4352 1823 12
4709 4352 13
375 3402 7
3402 79 7
3034 2908 5
2908 4633 5
474 1696 4
474 1696 6
1678 4454 7
85 1678 7
2942 51 1
2942 51 1
705 875 13
875 920 16
4943 2180 8
4943 2180 12
3943 424 7
3075 3943 9
3943 424 8
4490 3943 10
3459 4276 6
465 3268 12
465 3268 14
465 3268 14
4587 1387 5
1387 2928 6
4587 1387 9
1387 2645 9
450 4026 6
1683 4145 3
4145 363 3
1367 734 13
2016 392 6
2016 4752 6
3749 4553 11
4553 827 11
3396 915 5
915 1254 5
3596 3876 2
3876 3786 4
2177 3740 4
4233 2177 6
3252 1486 12
1486 3973 15
3624 3072 1
3072 1193 1
3624 3072 2
3072 1454 2
825 3955 11
3955 92 11
825 3955 13
825 3955 14
1857 5105 5
5105 1214 6
3986 4038 1
3986 4038 2
3986 4038 2
3491 3986 4
1903 3893 5
1903 3893 5
2307 1314 3
2307 1314 4
2307 1314 6
1314 4588 7
875 1262 6
1262 981 6
1053 5028 3
1053 1338 5
1254 3644 3
1254 538 3
4080 3066 3
1860 2150 3
2150 211 3
1860 2150 5
2453 1860 7
3858 3233 7
3233 3095 9
3948 2365 12
3948 2365 13
3020 1259 7
3020 2084 8
3020 1259 11
3020 1891 13
5008 4000 8
4000 3864 8
3126 2087 12
3126 2087 12
2072 935 6
935 332 11
2072 935 9
935 332 9
597 4740 14
4740 177 16
4082 4217 14
4217 3636 14
1335 3855 4
1335 3855 4
1335 3855 5
3855 1931 5
3602 4061 8
2694 3985 2
3985 2487 3
3711 4058 5
2444 3711 7
3711 4058 6
3711 2444 6
1142 4843 11
1142 4083 12
539 4391 6
4391 1634 7
1324 4080 8
4080 1324 10
1185 2789 7
1185 2789 7
3202 2328 2
2328 550 5
3202 2328 4
3202 2328 6
3186 4197 9
4197 4564 9
3046 532 2
3046 532 5
1571 1887 6
1571 1887 6
1571 1887 7
1887 1649 7
306 4170 4
1581 4170 4
306 4170 6
306 783 7
3215 1805 0
1805 2946 1
3215 1805 3
239 3215 5
5045 4452 4
533 5045 5
1113 2217 3
1603 1104 8
426 2381 3
3102 426 4
2660 3995 2
2660 3995 3
2660 3995 4
2510 2583 5
2510 2583 5
11 199 5
11 1734 5
11 199 6
11 1734 7
232 2422 3
232 2422 4
232 2422 4
1846 1249 3
1846 1249 3
2357 4776 3
2357 4776 3
3938 652 13
3938 652 13
1305 4379 12
1305 4379 14
4379 2240 14
1891 1842 3
1842 1891 4
760 2091 9
4176 760 14
760 2091 13
760 4801 15
1058 4059 4
4059 3872 5
1461 2434 11
1461 2434 13
227 1461 14
4990 4338 3
164 4799 6
1121 164 6
390 4823 5
3936 390 5
2967 1521 12
2967 2121 13
789 2010 9
789 2010 9
5043 738 14
738 2954 14
4303 4455 7
4538 4303 7
4303 4455 9
4455 1450 10
2262 266 14
2262 266 17
4162 4451 10
3596 4451 10
1770 5038 7
2992 4217 7
2992 3740 8
2992 4217 11
2992 3740 11
3321 4378 3
3321 4378 4
1334 1731 8
1731 382 8
4194 4132 9
4194 4132 9
2430 4781 7
2430 4781 7
2642 3264 13
1321 2642 13
2672 1601 2
1601 3187 3
2672 1601 3
1601 3187 3
5047 862 12
5047 4941 14
1568 792 7
1568 792 7
4734 1454 7
4734 5048 7
400 3623 7
3623 3851 8
400 3623 9
2998 3623 9
2740 1735 5
2690 4067 7
2690 4067 7
336 4232 7
336 4232 8
336 4232 10
4232 3750 10
164 4600 6
164 4600 8
164 4600 9
812 2712 5
2712 451 5
4727 4097 6
4727 4097 7
1939 1682 2
1939 1622 2
1939 1682 3
951 4555 14
4555 3821 14
1519 2111 4
1412 1519 5
1519 2111 6
2111 963 8
4859 1446 9
205 4859 9
4859 1446 13
4859 1239 13
2222 3266 1
3266 3135 2
1936 460 14
460 2977 20
1011 1284 13
976 1011 17
380 753 11
753 821 11
2124 4826 3
2124 4826 4
2124 4826 7
2124 4826 7
1068 3862 13
2626 1068 16
734 226 5
226 3673 8
734 226 6
4311 3035 8
3035 2226 8
1471 53 14
53 4910 14
3875 4212 3
4977 863 3
863 36 5
3154 4282 9
4282 4147 9
5044 1236 10
3000 229 6
229 4007 7
3000 229 8
229 4007 8
5089 114 9
114 745 9
4417 5017 12
4504 4417 13
1062 2184 7
1062 470 8
1062 2184 8
1105 1062 10
4140 851 3
4748 851 3
4558 2789 3
3787 4558 4
4302 1219 3
1191 4302 3
3248 2233 6
2233 3248 6
3248 2233 8
3248 2129 10
3844 3976 0
2956 3976 2
3993 4638 3
3993 4638 4
2984 5039 3
2984 5039 3
3963 3284 6
1567 3963 8
327 4008 3
4008 3656 3
327 4008 6
327 4008 6
3375 2125 11
2125 3375 12
1567 4651 10
4651 1567 10
1567 4651 14
4651 1230 14
1630 3170 5
3170 1544 6
112 3563 12
3563 4180 12
1165 2828 7
2828 2126 7
1382 654 8
1382 654 8
1382 654 9
1854 1382 10
4202 1520 7
4018 4202 7
4202 1520 9
4202 1568 9
218 392 6
392 218 6
218 392 8
3872 2970 6
3872 4704 6
4977 1738 3
4977 1738 4
3731 1852 5
142 3377 13
2852 2407 13
2407 2852 13
2367 980 7
2465 980 8
3740 384 5
3740 5044 6
3740 384 6
384 3723 6
2497 1460 8
2703 829 8
340 1801 9
1801 2840 10
1246 4711 11
1246 4711 12
1246 4711 14
4711 4207 14
1039 1573 2
2061 1039 4
1039 1573 3
1573 905 4
3291 1192 6
3291 1192 6
276 2310 3
2310 276 3
1378 563 3
563 4121 4
4871 3917 3
3917 4871 12
591 2855 5
591 2855 6
1952 4777 3
4777 4098 8
1952 4777 6
4777 4098 6
2758 2744 4
2758 746 5
1903 832 13
832 2818 14
3070 1705 7
1705 165 7
3821 2233 9
3821 2233 11
3821 2233 13
4677 2428 2
4814 2428 4
4677 2428 3
4668 4677 5
4244 3091 1
3091 1116 3
4902 2278 9
4902 1358 9
4902 2278 10
2278 4024 10
4638 4337 12
2500 2382 3
2382 1129 4
2500 2382 5
2500 2382 5
1539 894 4
1539 894 5
1539 894 7
1539 2860 7
1947 1111 7
3927 2458 8
3927 1716 8
1185 906 3
906 2172 3
3172 2163 9
2163 2248 11
1540 415 3
5013 1540 3
3205 3819 5
3205 3819 7
4082 553 2
3175 3467 6
3467 1633 6
2598 1773 10
1773 2598 10
3347 3527 13
2568 716 3
716 2048 4
3709 5083 13
3709 5083 13
911 698 3
911 1476 3
1231 2418 1
2418 4616 1
1703 4815 3
1344 531 8
1344 531 8
1344 531 12
531 1344 12
1721 784 5
1721 784 5
4522 1634 4
4522 404 5
4157 4376 8
1412 4691 3
2447 4691 3
3882 3753 13
3753 326 14
2170 5042 8
2170 3038 8
934 940 12
940 1338 13
369 37 13
37 1101 13
4046 1756 3
1756 876 3
473 2976 4
473 2976 7
3627 3847 7
3627 3847 7
4999 2544 5
4999 2544 8
4986 2544 8
4667 3873 8
3077 1005 13
3077 4304 16
3077 1005 14
688 1005 15
1158 1200 3
1200 3712 3
3874 148 7
3874 148 7
493 1671 10
493 1671 10
1443 4232 12
3399 1443 13
5077 523 12
5077 523 13
1016 5077 14
2362 4144 5
2633 4144 5
2952 2564 7
2952 2564 7
4800 2748 9
4800 3703 9
970 1969 4
1969 4178 4
4718 3168 13
3168 4718 13
3348 1011 5
1011 1284 5
744 138 8
744 2403 8
4999 609 7
609 374 7
3496 4316 5
3496 1636 7
3496 4316 8
3496 5042 8
3665 4575 5
3969 3665 5
3410 2573 3
3410 2573 3
1993 1625 9
3151 1625 9
1993 1625 11
1035 1993 17
3307 382 2
3307 382 2
2735 4587 10
4587 1387 11
2735 4587 13
2274 4392 6
2274 4392 6
2304 305 6
2304 305 9
2304 3261 9
1200 2630 3
1200 471 4
1270 5105 13
3847 2182 4
3847 2182 5
3627 3847 6
2934 1534 3
2934 960 3
2934 1534 7
1534 2934 11
5096 313 5
313 672 6
90 2881 13
2881 2661 14
198 3013 6
3968 3013 7
198 3013 7
198 2927 10
2272 1803 5
1803 4270 5
1207 2717 3
1957 1428 3
1428 3846 4
2478 4746 8
2478 4746 10
2573 3179 7
2573 3179 8
5003 4237 2
5003 4237 3
5003 4237 6
5003 2486 7
2516 1231 7
2516 1522 8
2858 4844 13
4844 1091 13
4243 3879 3
3879 4143 3
2594 4890 8
2594 4890 8
2594 4890 12
607 4890 12
1798 972 13
1798 972 13
1798 972 14
3035 3448 5
3035 3448 6
4588 5109 4
4588 5109 6
4588 5109 5
4588 1314 5
112 3027 5
1795 3027 7
4829 4281 3
2695 4281 3
5086 424 7
5086 1176 13
3282 2052 11
30 2052 11
3282 2052 13
3282 2052 13
2397 4488 3
4488 2608 3
1881 3020 11
1881 3020 11
1053 3252 12
3252 1132 16
3954 4605 3
4072 3954 4
774 4193 5
2003 774 7
2014 424 3
2014 2738 4
3588 5071 3
3588 3721 3
3588 5071 7
5071 3746 8
2328 295 5
3043 2328 5
1762 5099 4
1762 5099 5
1762 5099 7
5099 1687 7
4451 3701 4
3701 3579 4
4451 3701 8
2000 3701 10
4268 902 6
4268 3354 9
4724 2582 13
2582 1915 13
3505 3723 3
5065 3505 3
601 2758 6
1249 601 6
1483 4398 12
942 4356 1
942 4356 2
942 4356 5
4356 2318 5
1445 5047 4
4851 5047 5
3387 4584 13
3387 3430 13
533 2721 3
533 2721 3
4848 1052 13
4848 4119 13
466 3721 6
4536 1111 5
1111 2886 5
4631 334 10
4631 334 10
4088 3986 0
3986 4088 0
11 2339 8
2015 11 13
4506 3879 12
2757 4456 3
1455 2757 4
3911 1554 13
1554 3106 13
5030 644 3
5030 4324 3
5030 644 7
5030 4324 7
2659 4725 3
2659 4725 5
2659 3405 5
330 3125 14
287 3855 12
3855 1931 12
2824 4653 11
4653 4720 12
327 1134 1
3933 1134 1
2962 4197 5
4197 4865 5
4100 1206 5
2242 4370 6
4370 2242 7
2242 4370 8
3860 2242 8
4750 145 6
145 2908 6
4750 145 8
3007 1567 2
1567 4640 2
2081 1825 12
2081 1825 13
1504 555 12
1504 1252 12
739 1810 3
1810 739 3
739 1810 6
4015 739 6
3619 2483 13
2074 3619 14
729 85 7
729 217 7
5033 3230 3
2678 5033 3
54 1882 13
54 1882 13
4581 3965 12
93 4581 12
1376 1520 5
1376 1520 6
3257 1520 7
1165 1418 3
1165 1418 3
1165 1418 7
4782 2125 3
4782 2125 6
4782 2125 7
559 2125 9
660 5053 14
5053 2831 14
3090 769 8
966 769 8
5020 4916 5
5020 4916 8
146 353 12
353 146 12
3882 2837 1
1476 2837 1
3033 3546 5
3546 1369 6
3033 3546 6
3033 4721 6
3249 3802 3
3802 1698 3
3249 3802 7
3249 635 7
4813 4478 3
4813 626 3
4813 4478 7
4813 2136 8
3827 4999 8
1809 2347 9
2347 4346 9
2181 1449 13
2181 3380 14
3432 1983 3
1983 1232 3
1433 2449 11
3411 1433 11
4618 2705 3
141 4618 6
1949 1686 4
1949 1686 6
1773 1906 14
1906 2916 14
2206 2183 3
2183 4781 3
1185 3754 14
3754 1185 15
5042 1928 3
3496 5042 5
2989 1162 8
876 1162 8
4551 2336 12
2336 2728 12
4551 2336 14
2336 1927 14
3521 595 3
3521 1244 3
3521 595 7
595 3075 7
1147 1404 3
1404 336 3
3307 4998 6
4998 252 6
4382 3088 13
2461 4527 3
2461 4527 5
3259 4220 5
3259 3419 5
3259 4220 8
4931 3259 8
4038 4739 13
4739 1992 13
4683 803 4
4683 803 5
742 2573 13
1646 1006 7
3973 1276 7
3973 1276 7
3973 1276 11
3973 1276 11
837 3321 4
88 1577 3
2892 88 3
88 1577 7
4705 2794 8
1563 290 7
290 3461 7
1563 290 8
1563 3799 8
354 1887 10
1887 1353 10
2530 4651 11
693 4651 12
2530 4651 12
3553 2530 12
3223 2617 3
880 190 7
880 1893 7
3808 2335 3
3808 1337 3
3808 2335 7
3808 2335 7
1195 1720 1
1195 1720 4
1720 3362 4
4168 1036 3
1036 4168 7
47 3549 13
3472 47 15
332 359 12
1623 332 15
42 772 8
42 772 9
2454 3831 13
4043 3831 14
4238 4375 3
4238 4375 4
880 3348 12
3348 1011 12
880 3348 13
880 3348 13
4722 3945 3
3945 4864 3
4722 3945 6
3945 714 6
773 2082 13
332 1455 3
1389 755 5
755 2480 6
3013 4635 5
3013 4635 5
4135 3446 11
2666 4135 11
207 949 8
4175 207 9
4320 4764 3
4320 4764 6
3468 1325 13
1325 77 13
362 1109 5
641 362 7
3418 2796 2
2796 3486 3
3418 2796 6
2796 2581 6
136 1233 6
136 1233 6
3086 3094 13
2224 3864 7
1924 2224 7
4895 1974 10
2355 1974 11
54 3127 5
54 3107 5
54 3127 6
3127 1324 8
4134 229 2
229 1154 2
4134 229 6
4620 2521 4
2521 2410 5
1790 4437 3
1790 817 3
3439 5101 12
5101 4872 12
732 4908 11
732 4908 13
732 4908 14
4025 1569 7
1569 1583 7
4025 1569 9
1569 2135 11
672 214 10
672 2096 10
3264 5009 12
5009 2313 13
5101 5102 7
3736 5102 11
2811 65 3
65 4805 4
4781 2671 7
4781 1614 7
3383 1663 13
1663 3383 15
3383 1663 14
1663 3012 17
820 758 5
758 1026 9
1746 3941 6
1746 3941 7
2691 1972 3
2691 1972 5
2691 1972 5
4056 3804 8
3804 47 9
1023 1682 3
1023 963 3
1618 2590 6
1618 2590 6
5043 1101 13
1101 3498 14
3180 454 13
302 3180 13
5043 1572 6
1572 5043 6
964 5004 3
964 5004 3
985 3061 6
985 3181 6
4135 48 4
48 3232 4
2459 1536 3
2459 1536 4
3302 1556 7
987 2715 3
2715 950 3
987 2715 5
987 3045 5
3248 824 14
3248 824 15
797 2648 7
2648 2536 8
3024 4163 2
4163 1214 4
3079 882 3
1777 4729 9
4729 3114 9
1777 4729 11
4729 1205 11
1625 4840 4
368 1625 4
653 184 11
653 229 12
653 184 14
3680 184 15
3879 4122 11
3879 4122 14
4122 3407 15
4983 4977 3
4977 863 3
426 1848 10
2992 426 10
3615 4883 3
3615 4883 3
5104 2507 8
2507 5104 9
2898 7 8
2898 7 8
4911 3279 5
3279 4911 6
2192 4175 12
4175 4538 15
4959 2780 12
2780 1309 12
3947 4372 8
4372 3428 8
787 1762 3
787 1762 3
5020 2683 1
5020 4916 1
470 1468 6
470 1468 6
2193 4711 11
2193 3578 12
3296 4964 3
4964 1631 4
1868 1506 13
1868 1506 15
1152 2040 13
1152 2040 14
784 723 3
2781 3286 8
3286 1003 8
3920 660 7
2186 660 10
3822 1211 8
3822 2127 9
1258 404 3
4522 404 4
1598 1029 2
1121 2274 3
1121 2274 3
2952 4696 4
4696 2952 4
2952 4696 5
4696 2952 7
758 1538 11
758 1538 11
2072 230 5
230 5102 5
2072 230 6
4924 2072 10
3889 1823 8
218 3889 13
42 1327 11
42 1327 13
1327 567 13
653 3168 7
653 3168 7
653 3168 8
653 3790 11
1625 1658 2
1658 996 4
1625 1658 4
1625 1658 4
218 3929 3
218 3929 3
4041 3032 13
4043 3032 14
736 769 2
126 769 3
3842 3180 1
3180 190 1
2108 1874 3
2108 1874 3
2108 1874 6
1679 1874 10
3022 2997 2
2997 695 2
2475 4562 6
2475 4796 8
2475 4562 7
4562 50 7
3844 4205 5
3844 4205 6
1918 345 6
345 1004 7
3150 2637 3
3150 2637 3
3150 2637 6
3150 5110 9
1724 639 3
1618 1724 5
1724 639 6
2738 2954 14
1246 2954 14
877 3128 5
3128 2998 5
877 3128 6
877 3128 7
3443 3217 4
3217 2523 4
2865 1855 3
2865 1855 5
1855 3095 6
2102 1255 6
1255 2102 7
2155 4469 5
2293 2155 6
2155 4469 9
4469 3063 13
2801 3440 11
2801 3581 11
2801 3440 13
2801 3440 13
434 4764 12
4764 434 12
434 4764 13
1687 4764 13
4605 1539 3
4605 50 3
2590 2051 7
499 1492 5
1492 4346 6
699 884 7
699 884 7
3531 4132 5
3531 4132 8
2223 739 3
1810 739 5
2223 739 4
739 2223 6
5078 1678 5
1678 5078 5
5078 1678 8
3308 5093 3
3984 3308 3
2985 833 5
2375 976 14
2375 2411 14
771 128 1
771 128 4
771 128 3
4825 3496 7
3174 3496 8
1498 1690 7
1690 3893 8
3310 3215 8
3310 3215 8
2791 1683 11
2791 3881 11
4228 4750 13
4750 145 13
1350 2982 3
2982 819 4
2536 4248 12
4248 3723 12
2170 2977 9
2977 110 11
1787 3759 3
1787 3783 4
1787 3759 5
4880 5060 3
5060 2732 3
4880 5060 6
4880 72 7
4117 5047 13
4468 5047 16
2999 1551 7
255 4865 6
4865 4562 6
1908 4966 9
4966 4219 9
4873 3076 3
4873 2417 3
2971 1786 4
2285 1786 4
2971 1786 8
2971 173 8
1061 3995 3
1061 631 3
1559 4236 4
745 921 12
921 3366 12
745 921 13
4670 1311 12
4670 941 12
113 968 3
968 2540 4
807 3958 3
3958 3384 3
2642 869 3
1538 2642 3
1339 3059 3
3059 4180 4
3493 478 1
3493 1930 1
431 420 8
431 420 9
769 3333 3
3333 1727 3
1546 2353 12
200 2353 12
1546 2353 13
2353 3187 14
4340 3701 3
3701 3148 4
2377 3285 3
3285 442 7
2377 3285 4
3285 442 4
3714 4331 6
3714 4331 6
3714 4331 7
3714 1954 10
688 3249 3
157 3249 4
4073 3186 4
4040 4791 4
4040 3895 7
4040 4791 6
2574 4040 6
441 57 10
441 57 10
1045 3831 5
3854 2603 2
3854 2603 5
2603 5098 6
4342 1530 8
4625 4486 3
4625 4010 3
1293 344 2
2356 1204 4
1204 2356 5
1857 350 6
1857 339 6
3261 1066 14
284 1066 14
702 727 7
727 702 8
1646 1193 13
1193 3030 13
2478 169 2
2478 169 2
2478 169 5
169 4541 5
2996 378 9
2996 378 11
44 448 9
44 448 9
2980 1219 14
1219 672 15
1028 1729 8
2942 1729 11
4835 2697 1
2697 3614 3
4835 2697 3
3174 2697 3
1612 1654 1
1612 1654 5
1612 4620 5
4134 2182 8
2182 3225 8
4297 1880 2
1880 4297 4
4297 1880 5
1848 1782 13
1782 2191 13
1377 3549 2
3943 1377 2
3975 3444 13
3366 3742 5
3366 3742 10
3366 3742 6
3742 3366 6
4980 4422 9
4422 1327 9
4185 1692 4
2974 1692 4
4185 1692 6
4950 880 1
880 3348 1
3015 2336 7
2336 1927 7
4365 4377 2
3413 4365 5
4365 4377 3
4365 4377 3
132 5094 6
5094 2525 10
132 5094 8
5094 3221 8
3965 2653 8
1213 2653 13
3946 2149 2
3946 3225 2
3946 2149 5
2282 2708 11
1350 2708 11
2282 2708 12
1350 2708 12
5054 618 4
3744 4711 5
4711 4207 5
2929 47 7
2929 2468 10
2183 263 2
774 263 2
2183 263 5
2183 344 5
1429 705 11
1429 705 14
705 3225 16
2105 976 12
2105 976 14
976 2105 15
3195 184 9
2065 3195 9
3195 184 10
4236 184 10
5044 1378 7
2946 5044 10
5044 1378 8
1378 4669 9
467 2753 7
1945 2753 7
2137 1528 12
2137 1528 13
2710 1719 14
1719 648 16
3688 2285 3
3688 2909 3
1371 3833 8
3833 4290 8
2033 4195 11
4195 442 11
3168 1718 6
1718 1231 10
3168 1718 7
3675 1718 12
4929 1200 6
1200 471 7
382 83 3
83 4031 6
1844 611 4
1844 611 5
1844 611 6
611 1222 7
3179 1598 4
3694 1598 7
3179 1598 6
3179 1598 6
1275 3698 0
4844 688 7
688 4844 7
4844 688 10
688 1094 10
614 1611 4
1611 5030 4
938 1239 6
391 938 7
938 1239 8
938 413 8
1023 1772 3
1772 1652 4
1888 4013 2
4013 1891 3
1888 4013 5
4013 1888 9
1029 862 7
862 2834 9
1035 375 6
375 813 7
1035 375 7
375 4779 7
5044 3996 4
5044 3996 5
3740 5044 6
3576 2072 4
2072 230 4
2279 1039 5
2279 4717 5
4674 4563 13
4674 4563 15
2018 4055 7
4055 1212 8
3652 3054 13
3652 2588 14
2179 4015 2
4015 739 2
2179 4015 5
1819 2929 12
2535 2929 12
1206 4553 6
1206 4553 6
1206 4553 7
1106 1206 8
234 422 10
234 422 15
2580 676 12
2580 3415 12
228 639 2
3272 639 3
228 639 5
3259 639 5
556 739 3
739 2223 3
1026 4141 9
1026 4141 13
4141 4344 15
3620 2995 5
3620 2995 5
3620 2995 7
2995 5059 8
3719 2229 2
3719 2071 2
3719 2229 5
3719 2229 7
2723 4620 13
2723 4312 13
2948 2743 7
2743 3357 8
1368 1305 5
1251 1305 6
1368 1305 6
2403 1305 6
950 1236 8
3291 1236 8
2154 3596 8
4834 3596 8
1464 2315 3
4120 2379 14
3911 4120 15
3596 3046 8
925 3596 8
4447 2930 3
1980 2930 3
967 3293 12
4230 113 6
4230 113 9
4230 113 9
2103 315 8
2103 1659 8
2697 1577 2
2697 1577 5
1577 2741 5
3678 398 13
398 3228 16
633 1999 2
633 1999 3
633 1999 5
633 1999 8
1171 229 3
1171 229 3
378 5072 2
5072 4082 5
378 5072 5
378 3352 5
1843 3077 5
1843 971 6
1148 2045 13
1148 57 15
1264 4592 2
1754 1264 2
1264 4592 5
5109 1264 7
4309 2545 7
2545 1973 7
4560 1086 12
1086 1718 12
2789 653 3
938 1287 6
938 1287 6
938 1287 7
1287 2055 7
4596 4689 2
4596 4689 6
4596 4689 6
4437 41 3
41 4062 4
1756 3756 7
1756 876 8
1756 3756 9
1225 1692 5
1225 423 5
1225 1692 6
1692 981 6
1468 2748 2
1506 2748 4
1468 2748 5
1841 1468 5
3085 2151 11
2151 2739 12
3085 2151 13
305 2468 8
2304 305 10
51 1825 5
1825 3029 5
4236 2821 11
2821 2460 11
4236 2821 12
4236 1053 12
3354 3524 3
1026 5083 13
5083 2556 14
1950 2019 12
